"Order.number.of.item","Label","PennElementType","PennElementName","Value","PROLIFIC_ID","group","experiment","item","condition","modal","parameter","Comments"
28,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","5f0aff0e9e00bc00089af644","1","main","main-2","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
28,"norming-trial-1","TextInput","norm-comment"," Vermutlich ihr Sohn%2C aber es ist nicht klar","5f0aff0e9e00bc00089af644","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
28,"norming-trial-1","PennController","31","End","5f0aff0e9e00bc00089af644","1","main","main-2","non-bouletic-soll","soll","non-bouletic",""
47,"norming-trial-1","PennController","50","Start","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
47,"norming-trial-1","PennController","50","Start","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
47,"norming-trial-1","PennController","50","End","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
47,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good","Any addtional parameters were appended as additional columns"
47,"norming-trial-1","TextInput","norm-comment"," Seine Schwester","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
47,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
47,"norming-trial-1","PennController","50","End","5f0aff0e9e00bc00089af644","1","control","control-2","control-good","darf","good",""
17,"norming-trial-1","PennController","20","Start","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
17,"norming-trial-1","PennController","20","Start","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
17,"norming-trial-1","PennController","20","End","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
17,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
17,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
17,"norming-trial-1","TextInput","norm-comment"," Vermutlich alle Freunde","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
17,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
17,"norming-trial-1","PennController","20","End","5f0aff0e9e00bc00089af644","1","main","main-3","non-bouletic-soll","soll","non-bouletic",""
53,"norming-trial-1","PennController","56","Start","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad",""
53,"norming-trial-1","PennController","56","Start","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad",""
53,"norming-trial-1","PennController","56","End","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad",""
53,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
53,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad",""
53,"norming-trial-1","PennController","56","End","5f0aff0e9e00bc00089af644","1","control","control-11","control-bad","darf","bad",""
32,"norming-trial-1","PennController","35","Start","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
32,"norming-trial-1","PennController","35","Start","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
32,"norming-trial-1","PennController","35","End","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
32,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
32,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
32,"norming-trial-1","TextInput","norm-comment"," Ihre Chefin","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
32,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
32,"norming-trial-1","PennController","35","End","5f0aff0e9e00bc00089af644","1","main","main-16","bouletic-soll","soll","bouletic",""
34,"norming-trial-1","PennController","37","Start","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","Start","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","End","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
34,"norming-trial-1","TextInput","norm-comment"," Evtl. die Nachbarn","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
34,"norming-trial-1","PennController","37","End","5f0aff0e9e00bc00089af644","1","main","main-14","non-bouletic-soll","soll","non-bouletic",""
22,"norming-trial-1","PennController","25","Start","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","PennController","25","Start","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","PennController","25","End","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
22,"norming-trial-1","TextInput","norm-comment","DIe Trainerin","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
22,"norming-trial-1","PennController","25","End","5f0aff0e9e00bc00089af644","1","main","main-25","bouletic-soll","soll","bouletic",""
31,"norming-trial-1","PennController","34","Start","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","Start","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","End","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
31,"norming-trial-1","TextInput","norm-comment"," Seine Mutter%2C und der Gesetzgeber","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
31,"norming-trial-1","PennController","34","End","5f0aff0e9e00bc00089af644","1","main","main-17","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","Start","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","Start","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","End","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
27,"norming-trial-1","TextInput","norm-comment"," Der Zahnarzt","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
27,"norming-trial-1","PennController","30","End","5f0aff0e9e00bc00089af644","1","main","main-20","non-bouletic-soll","soll","non-bouletic",""
40,"norming-trial-1","PennController","43","Start","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","PennController","43","Start","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","PennController","43","End","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
40,"norming-trial-1","TextInput","norm-comment"," Nein%2C weil die Allergie ernste Folgen haben kann","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
40,"norming-trial-1","PennController","43","End","5f0aff0e9e00bc00089af644","1","control","control-9","control-bad","darf","bad",""
36,"norming-trial-1","PennController","39","Start","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","Start","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","End","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
36,"norming-trial-1","TextInput","norm-comment"," Evtl. der Veranstalter%2C der die Schorle zur Verfügung stellt","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","End","5f0aff0e9e00bc00089af644","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
46,"norming-trial-1","PennController","49","Start","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
46,"norming-trial-1","PennController","49","Start","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
46,"norming-trial-1","PennController","49","End","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
46,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
46,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good","Any addtional parameters were appended as additional columns"
46,"norming-trial-1","TextInput","norm-comment"," Sein Freund","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
46,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
46,"norming-trial-1","PennController","49","End","5f0aff0e9e00bc00089af644","1","control","control-3","control-good","darf","good",""
50,"norming-trial-1","PennController","53","Start","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad",""
50,"norming-trial-1","PennController","53","Start","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad",""
50,"norming-trial-1","PennController","53","End","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad",""
50,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad","Any addtional parameters were appended as additional columns"
50,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad",""
50,"norming-trial-1","PennController","53","End","5f0aff0e9e00bc00089af644","1","control","control-14","control-bad","kann","bad",""
35,"norming-trial-1","PennController","38","Start","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","Start","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","End","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","6","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
35,"norming-trial-1","TextInput","norm-comment"," Die Mutter (der Vater hat aber wohl auch nichts dagegen)","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
35,"norming-trial-1","PennController","38","End","5f0aff0e9e00bc00089af644","1","main","main-13","bouletic-soll","soll","bouletic",""
52,"norming-trial-1","PennController","55","Start","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","PennController","55","Start","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","PennController","55","End","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","1","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad","Any addtional parameters were appended as additional columns"
52,"norming-trial-1","TextInput","norm-comment"," Nein%2C weil es ihnen egal ist","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
52,"norming-trial-1","PennController","55","End","5f0aff0e9e00bc00089af644","1","control","control-12","control-bad","darf","bad",""
39,"norming-trial-1","PennController","42","Start","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","Start","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","End","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
39,"norming-trial-1","TextInput","norm-comment"," Der Brude rempfiehlt es zumindest. Die Schule hat sicher auch nichts dagegen","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
39,"norming-trial-1","PennController","42","End","5f0aff0e9e00bc00089af644","1","main","main-1","bouletic-soll","soll","bouletic",""
45,"norming-trial-1","PennController","48","Start","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
45,"norming-trial-1","PennController","48","Start","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
45,"norming-trial-1","PennController","48","End","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
45,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
45,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good","Any addtional parameters were appended as additional columns"
45,"norming-trial-1","TextInput","norm-comment"," Ihr Partner","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
45,"norming-trial-1","TextInput","norm-comment"," ","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
45,"norming-trial-1","PennController","48","End","5f0aff0e9e00bc00089af644","1","control","control-4","control-good","darf","good",""
56,"Background-language","PennController","6","Start","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","PennController","6","Start","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","PennController","6","End","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","DropDown","dialect-choice","nein","5f0aff0e9e00bc00089af644","1","","","","","",""
56,"Background-language","DropDown","languages-choice","ja","5f0aff0e9e00bc00089af644","0","","","","","",""
56,"Background-language","DropDown","abroad-choice","nein","5f0aff0e9e00bc00089af644","1","","","","","",""
56,"Background-language","TextInput","dialect-free"," ","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch 8 Jahre (Schule) + ein paar Jahre freiwillig (Videokurse)","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch 8 Jahre (Schule) + ein paar Jahre freiwillig (Videokurse)%0A","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," Englisch 8 Jahre (Schule) + ein paar Jahre freiwillig (Videokurse)%0A%0AFranzösisch 6 Jahre","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","TextInput","languages-free"," ","5f0aff0e9e00bc00089af644","Shift","","","","","",""
56,"Background-language","TextInput","abroad-free"," ","5f0aff0e9e00bc00089af644","NULL","","","","","",""
56,"Background-language","PennController","6","End","5f0aff0e9e00bc00089af644","NULL","","","","","",""
57,"Background-demographic","PennController","7","Start","5f0aff0e9e00bc00089af644","NULL","","","","","",""
57,"Background-demographic","PennController","7","Start","5f0aff0e9e00bc00089af644","NULL","","","","","",""
57,"Background-demographic","PennController","7","End","5f0aff0e9e00bc00089af644","NULL","","","","","",""
57,"Background-demographic","DropDown","sex","männlich","5f0aff0e9e00bc00089af644","1","","","","","",""
57,"Background-demographic","DropDown","age","57","5f0aff0e9e00bc00089af644","39","","","","","",""
57,"Background-demographic","TextInput","feedback","Da fällt mir grad nichts ein :-)","5f0aff0e9e00bc00089af644","NULL","","","","","",""
57,"Background-demographic","TextInput","feedback"," ","5f0aff0e9e00bc00089af644","Backspace","","","","","",""
57,"Background-demographic","PennController","7","End","5f0aff0e9e00bc00089af644","NULL","","","","","",""
0,"introduction","PennController","0","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
0,"introduction","PennController","0","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
0,"introduction","PennController","0","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
0,"introduction","PennController","0","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
1,"data","PennController","1","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
1,"data","PennController","1","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
1,"data","PennController","1","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
1,"data","PennController","1","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
2,"consent","PennController","2","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
2,"consent","PennController","2","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
2,"consent","PennController","2","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
2,"consent","PennController","2","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
3,"commitment","PennController","3","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
3,"commitment","PennController","3","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
3,"commitment","PennController","3","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
3,"commitment","Scale","response"," Ja ","6972674de3afb09dfc08dbb7","NULL","","","","","",""
3,"commitment","PennController","3","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
4,"instructions-accept","PennController","4","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
4,"instructions-accept","PennController","4","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
4,"instructions-accept","PennController","4","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
4,"instructions-accept","PennController","4","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
5,"practice-norming","PennController","9","Start","6972674de3afb09dfc08dbb7","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","Start","6972674de3afb09dfc08dbb7","practice","practice-1","NULL","","","",""
5,"practice-norming","PennController","9","End","6972674de3afb09dfc08dbb7","practice","practice-1","NULL","","","",""
5,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6972674de3afb09dfc08dbb7","practice","practice-1","Any addtional parameters were appended as additional columns","","","",""
5,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","6972674de3afb09dfc08dbb7","practice","practice-1","NULL","15496","","",""
5,"practice-norming","TextInput","prac-comment"," Ja%2C die Mutter","6972674de3afb09dfc08dbb7","practice","practice-1","NULL","","","",""
5,"practice-norming","TextInput","prac-comment"," ","6972674de3afb09dfc08dbb7","practice","practice-1","CapsLock","","","",""
5,"practice-norming","PennController","9","End","6972674de3afb09dfc08dbb7","practice","practice-1","NULL","","","",""
6,"practice-norming","PennController","10","Start","6972674de3afb09dfc08dbb7","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","Start","6972674de3afb09dfc08dbb7","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","End","6972674de3afb09dfc08dbb7","practice","practice-2","NULL","","","",""
6,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6972674de3afb09dfc08dbb7","practice","practice-2","Any addtional parameters were appended as additional columns","","","",""
6,"practice-norming","Controller-AcceptabilityJudgment","AcceptabilityJudgment","4","6972674de3afb09dfc08dbb7","practice","practice-2","NULL","12381","","",""
6,"practice-norming","TextInput","prac-comment"," ","6972674de3afb09dfc08dbb7","practice","practice-2","NULL","","","",""
6,"practice-norming","PennController","10","End","6972674de3afb09dfc08dbb7","practice","practice-2","NULL","","","",""
7,"transition-norming","PennController","5","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
7,"transition-norming","PennController","5","Start","6972674de3afb09dfc08dbb7","NULL","","","","","",""
7,"transition-norming","PennController","5","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
7,"transition-norming","PennController","5","End","6972674de3afb09dfc08dbb7","NULL","","","","","",""
33,"norming-trial-1","PennController","36","Start","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","PennController","36","Start","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","PennController","36","End","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","5","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic","Any addtional parameters were appended as additional columns"
33,"norming-trial-1","TextInput","norm-comment"," Elif würde sich freuen","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","TextInput","norm-comment"," ","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
33,"norming-trial-1","PennController","36","End","6972674de3afb09dfc08dbb7","1","main","main-15","non-bouletic-soll","soll","non-bouletic",""
9,"norming-trial-1","PennController","12","Start","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","PennController","12","Start","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","PennController","12","End","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","NULL","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","Controller-AcceptabilityJudgment","AcceptabilityJudgment","7","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic","Any addtional parameters were appended as additional columns"
9,"norming-trial-1","TextInput","norm-comment"," Marian und die Mutter","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","TextInput","norm-comment"," ","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
9,"norming-trial-1","PennController","12","End","6972674de3afb09dfc08dbb7","1","main","main-8","bouletic-soll","soll","bouletic",""
36,"norming-trial-1","PennController","39","Start","6972674de3afb09dfc08dbb7","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
36,"norming-trial-1","PennController","39","Start","6972674de3afb09dfc08dbb7","1","main","main-12","non-bouletic-soll","soll","non-bouletic",""
